age,income,economic_status,employment,car_avail,bike_avail,pt_abo_avail,zone,dist_group,main_mode,share
,,,,,,,3,20000+,bike,0.0
,,,,,,,3,20000+,car,0.05132298818272675
,,,,,,,3,20000+,pt,0.010291668073282455
,,,,,,,3,20000+,ride,0.0
,,,,,,,3,20000+,walk,0.0
,,,,,,,4,0 - 1000,bike,0.02263456977282102
,,,,,,,4,0 - 1000,car,0.022897273723517936
,,,,,,,4,0 - 1000,pt,0.0
,,,,,,,4,0 - 1000,ride,0.000879125790154743
,,,,,,,4,0 - 1000,walk,0.18805258669343095
,,,,,,,4,1000 - 2000,bike,0.00828183346856775
,,,,,,,4,1000 - 2000,car,0.02316829052413478
,,,,,,,4,1000 - 2000,pt,0.0051162675558014134
,,,,,,,4,1000 - 2000,ride,0.00756005012492022
,,,,,,,4,1000 - 2000,walk,0.06774447335408874
,,,,,,,4,2000 - 5000,bike,0.033397335726922404
,,,,,,,4,2000 - 5000,car,0.06219358450867404
,,,,,,,4,2000 - 5000,pt,0.05777259644189212
,,,,,,,4,2000 - 5000,ride,0.02534220828757161
,,,,,,,4,2000 - 5000,walk,0.014918277156122409
,,,,,,,4,5000 - 10000,bike,0.029159627057154754
,,,,,,,4,5000 - 10000,car,0.15327101597851042
,,,,,,,4,5000 - 10000,pt,0.07222695864656184
,,,,,,,4,5000 - 10000,ride,0.028121955026354662
,,,,,,,4,5000 - 10000,walk,0.00016253572855281457
,,,,,,,4,10000 - 20000,bike,0.021166035503948095
,,,,,,,4,10000 - 20000,car,0.08925075747022358
,,,,,,,4,10000 - 20000,pt,0.02977780956292601
,,,,,,,4,10000 - 20000,ride,0.005119130598347789
,,,,,,,4,10000 - 20000,walk,0.0013237118414469106
,,,,,,,4,20000+,bike,0.0
,,,,,,,4,20000+,car,0.022062045209569094
,,,,,,,4,20000+,pt,0.0035376843507762107
,,,,,,,4,20000+,ride,0.0047556281015858235
,,,,,,,4,20000+,walk,0.000106631795421823
,,,,,,,5,0 - 1000,bike,0.04295045391827012
,,,,,,,5,0 - 1000,car,0.020099562610249058
,,,,,,,5,0 - 1000,pt,0.0057302901490861365
,,,,,,,5,0 - 1000,ride,0.007450733796765092
,,,,,,,5,0 - 1000,walk,0.1708653965458994
,,,,,,,5,1000 - 2000,bike,0.04282843973964075
,,,,,,,5,1000 - 2000,car,0.049791292695454716
,,,,,,,5,1000 - 2000,pt,0.0188430136631828
,,,,,,,5,1000 - 2000,ride,0.029071069293909364
,,,,,,,5,1000 - 2000,walk,0.06146253066070268
,,,,,,,5,2000 - 5000,bike,0.041488005038540984
,,,,,,,5,2000 - 5000,car,0.1359861107850193
,,,,,,,5,2000 - 5000,pt,0.08651385238849423
,,,,,,,5,2000 - 5000,ride,0.039702780254893155
,,,,,,,5,2000 - 5000,walk,0.007021939851937979
,,,,,,,5,5000 - 10000,bike,0.022728834834007353
,,,,,,,5,5000 - 10000,car,0.06180854703271404
,,,,,,,5,5000 - 10000,pt,0.04418180241172235
,,,,,,,5,5000 - 10000,ride,0.024218875855662646
,,,,,,,5,5000 - 10000,walk,0.0026835713617400876
,,,,,,,5,10000 - 20000,bike,0.004365660651944785
,,,,,,,5,10000 - 20000,car,0.027065355799992297
,,,,,,,5,10000 - 20000,pt,0.012214076302471791
,,,,,,,5,10000 - 20000,ride,0.0095008577430329
,,,,,,,5,10000 - 20000,walk,0.0
,,,,,,,5,20000+,bike,0.0
,,,,,,,5,20000+,car,0.021418443596168544
,,,,,,,5,20000+,pt,0.0072994976607235595
,,,,,,,5,20000+,ride,0.002709005357773884
,,,,,,,5,20000+,walk,0.0
,,,,,,,6,0 - 1000,bike,0.057427073230320445
,,,,,,,6,0 - 1000,car,0.018499124007991603
,,,,,,,6,0 - 1000,pt,0.0
,,,,,,,6,0 - 1000,ride,0.00875146531015091
,,,,,,,6,0 - 1000,walk,0.19609553781605898
,,,,,,,6,1000 - 2000,bike,0.050636523437513
,,,,,,,6,1000 - 2000,car,0.04912920193902351
,,,,,,,6,1000 - 2000,pt,0.026063326322002776
,,,,,,,6,1000 - 2000,ride,0.019924521937759704
,,,,,,,6,1000 - 2000,walk,0.015197289290627457
,,,,,,,6,2000 - 5000,bike,0.058851447039014085
,,,,,,,6,2000 - 5000,car,0.09879495520920877
,,,,,,,6,2000 - 5000,pt,0.04751143546367314
,,,,,,,6,2000 - 5000,ride,0.06121545325447152
,,,,,,,6,2000 - 5000,walk,0.013310207755926376
,,,,,,,6,5000 - 10000,bike,0.017285521879824482
,,,,,,,6,5000 - 10000,car,0.06746263968199778
,,,,,,,6,5000 - 10000,pt,0.06959445674752515
,,,,,,,6,5000 - 10000,ride,0.014310449467765367
,,,,,,,6,5000 - 10000,walk,0.0
,,,,,,,6,10000 - 20000,bike,0.026693319106231756
,,,,,,,6,10000 - 20000,car,0.045604962096904594
,,,,,,,6,10000 - 20000,pt,0.0032128652196352974
,,,,,,,6,10000 - 20000,ride,0.003742452780936494
,,,,,,,6,10000 - 20000,walk,0.0
,,,,,,,6,20000+,bike,0.0
,,,,,,,6,20000+,car,0.021976240690603388
,,,,,,,6,20000+,pt,0.00870953031483338
,,,,,,,6,20000+,ride,0.0
,,,,,,,6,20000+,walk,0.0
,,,,,,,7,0 - 1000,bike,0.04220660886826307
,,,,,,,7,0 - 1000,car,0.011860119460467935
,,,,,,,7,0 - 1000,pt,0.0043550873700552795
,,,,,,,7,0 - 1000,ride,0.004558793427015551
,,,,,,,7,0 - 1000,walk,0.16100602998850577
,,,,,,,7,1000 - 2000,bike,0.022042336295054036
,,,,,,,7,1000 - 2000,car,0.03370064720044103
,,,,,,,7,1000 - 2000,pt,0.012392379427962123
,,,,,,,7,1000 - 2000,ride,0.017470063027771966
,,,,,,,7,1000 - 2000,walk,0.05852334610042409
,,,,,,,7,2000 - 5000,bike,0.04653101522068512
,,,,,,,7,2000 - 5000,car,0.11176768094491542
,,,,,,,7,2000 - 5000,pt,0.08983110798176493
,,,,,,,7,2000 - 5000,ride,0.03633098233354222
,,,,,,,7,2000 - 5000,walk,0.02283110389525821
,,,,,,,7,5000 - 10000,bike,0.04075008918321625
,,,,,,,7,5000 - 10000,car,0.08237142002911946
,,,,,,,7,5000 - 10000,pt,0.053207810160117504
,,,,,,,7,5000 - 10000,ride,0.027881673101195107
,,,,,,,7,5000 - 10000,walk,0.0007635080309231555
,,,,,,,7,10000 - 20000,bike,0.00437259788069563
,,,,,,,7,10000 - 20000,car,0.033504724713839876
,,,,,,,7,10000 - 20000,pt,0.02458673223987846
,,,,,,,7,10000 - 20000,ride,0.0017164915263019956
,,,,,,,7,10000 - 20000,walk,0.0
,,,,,,,7,20000+,bike,0.0048030372522063665
,,,,,,,7,20000+,car,0.037129616033369076
,,,,,,,7,20000+,pt,0.0033560480788972047
,,,,,,,7,20000+,ride,0.010148950228113086
,,,,,,,7,20000+,walk,0.0
,,,,,,,8,0 - 1000,bike,0.031322452345327254
,,,,,,,8,0 - 1000,car,0.017201787452003067
,,,,,,,8,0 - 1000,pt,0.0029646411074686126
,,,,,,,8,0 - 1000,ride,0.007388545699844765
,,,,,,,8,0 - 1000,walk,0.2217370815328288
,,,,,,,8,1000 - 2000,bike,0.027159826355810327
,,,,,,,8,1000 - 2000,car,0.02593082341441455
,,,,,,,8,1000 - 2000,pt,0.02547726240345705
,,,,,,,8,1000 - 2000,ride,0.0065617998218494384
,,,,,,,8,1000 - 2000,walk,0.052718540893153344
,,,,,,,8,2000 - 5000,bike,0.07564804329180506
,,,,,,,8,2000 - 5000,car,0.09555089349804803
,,,,,,,8,2000 - 5000,pt,0.07679983170149682
,,,,,,,8,2000 - 5000,ride,0.03321357917777041
,,,,,,,8,2000 - 5000,walk,0.013624694687886347
,,,,,,,8,5000 - 10000,bike,0.011865792656165837
,,,,,,,8,5000 - 10000,car,0.08796087758696253
,,,,,,,8,5000 - 10000,pt,0.07600750261938016
,,,,,,,8,5000 - 10000,ride,0.017874132150661963
,,,,,,,8,5000 - 10000,walk,0.0028702434897099824
,,,,,,,8,10000 - 20000,bike,0.0007317966873619489
,,,,,,,8,10000 - 20000,car,0.02629520828209553
,,,,,,,8,10000 - 20000,pt,0.0143648392795388
,,,,,,,8,10000 - 20000,ride,0.0035661669578847636
,,,,,,,8,10000 - 20000,walk,0.0
,,,,,,,8,20000+,bike,0.0056496964319388875
,,,,,,,8,20000+,car,0.02513705780455109
,,,,,,,8,20000+,pt,0.010992355592999978
,,,,,,,8,20000+,ride,0.003384527077584588
,,,,,,,8,20000+,walk,0.0
,,,,,,,9,0 - 1000,bike,0.02794451192633696
,,,,,,,9,0 - 1000,car,0.01912926150678448
,,,,,,,9,0 - 1000,pt,0.001944636601047302
,,,,,,,9,0 - 1000,ride,0.006673221092145832
,,,,,,,9,0 - 1000,walk,0.21049588605156924
,,,,,,,9,1000 - 2000,bike,0.03763892398947307
,,,,,,,9,1000 - 2000,car,0.03100892231678204
,,,,,,,9,1000 - 2000,pt,0.017585608622729062
,,,,,,,9,1000 - 2000,ride,0.013521277444523375
,,,,,,,9,1000 - 2000,walk,0.060165526326337836
,,,,,,,9,2000 - 5000,bike,0.039275433519359845
,,,,,,,9,2000 - 5000,car,0.07459013147944761
,,,,,,,9,2000 - 5000,pt,0.08116216903727382
,,,,,,,9,2000 - 5000,ride,0.032697909868783154
,,,,,,,9,2000 - 5000,walk,0.020577986451921295
,,,,,,,9,5000 - 10000,bike,0.025424066459421756
,,,,,,,9,5000 - 10000,car,0.08412117654895893
,,,,,,,9,5000 - 10000,pt,0.08293092516233223
,,,,,,,9,5000 - 10000,ride,0.01853130463549693
,,,,,,,9,5000 - 10000,walk,0.002782713677390774
,,,,,,,9,10000 - 20000,bike,0.0046064847022088354
,,,,,,,9,10000 - 20000,car,0.05371320283481353
,,,,,,,9,10000 - 20000,pt,0.013195395097534904
,,,,,,,9,10000 - 20000,ride,0.0019141358267296116
,,,,,,,9,10000 - 20000,walk,0.0
,,,,,,,9,20000+,bike,0.0
,,,,,,,9,20000+,car,0.01978957625437882
,,,,,,,9,20000+,pt,0.01857961256621886
,,,,,,,9,20000+,ride,0.0
,,,,,,,9,20000+,walk,0.0
